Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent
105,Sajid Khan,Champions T20 Cup 2024,16,2,0,0,152,6,120,160,10,116,,,,,,24,32,1,0,2,
105,Sajid Khan,Champions T20 Cup 2024,19,1,0,0,155,6,120,160,4,81,,,,,,18,30,0,0,,
105,Sajid Khan,National T-20 2025,10,1,0,0,138,9,120,140,3,100,,,,,,24,27,1,0,1,
105,Sajid Khan,National T-20 2025,20,1,0,0,129,7,120,114,7,120,,,,,,18,18,0,0,,
105,Sajid Khan,National T-20 2025,27,1,0,0,86,8,120,88,0,53,,,,,,,,,,,
105,Sajid Khan,National T-20 2025,31,2,0,0,113,10,117,239,2,120,,,,,,24,29,0,0,,
106,Irfanullah Shah,Champions T20 Cup 2024,2,2,0,0,181,10,115,216,3,120,,,,,,18,30,0,0,,
106,Irfanullah Shah,Champions T20 Cup 2024,2,2,0,0,181,10,115,216,3,120,,,,,,18,30,0,0,,
111,Bahria Town Champions,Champions T20 Cup 2024,1,1,4,2,150,7,120,154,6,114,22,13,3,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,4,2,4,1,150,7,120,162,5,120,30,25,3,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,6,2,4,3,126,2,87,123,10,116,44,31,2,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,8,1,4,5,194,5,120,159,10,118,50,34,2,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,12,1,4,2,187,7,120,189,7,120,24,16,2,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,14,2,4,1,169,7,114,168,10,120,74,54,2,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,16,1,4,3,160,10,116,152,6,120,41,22,2,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,18,2,4,5,72,3,54,71,10,96,0,2,2,Yes,,,,,,,
111,Bahria Town Champions,Champions T20 Cup 2024,21,2,4,2,151,9,120,180,6,120,27,22,2,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,1,1,4,2,150,7,120,154,6,114,13,12,2,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,4,2,4,1,150,7,120,162,5,120,43,28,2,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,6,2,4,3,126,2,87,123,10,116,45,38,1,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,8,1,4,5,194,5,120,159,10,118,65,48,1,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,12,1,4,2,187,7,120,189,7,120,28,19,1,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,14,2,4,1,169,7,114,168,10,120,4,5,1,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,16,1,4,3,160,10,116,152,6,120,57,36,1,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,18,2,4,5,72,3,54,71,10,96,,,,,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,21,2,4,2,151,9,120,180,6,120,1,2,1,Yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,12,1,2ndin Group,1st in Group,147,8,120,148,7,117,41,33,2,yes,,,,,,,
112,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,14,2,2ndin Group,4th in Group,168,5,110,164,8,120,79*,46,2,NO,,,,,,,
114,Bahria Town Champions,Champions T20 Cup 2024,1,1,4,2,150,7,120,154,6,114,*,*,*,*,*,*,*,*,*,*,*
114,Bahria Town Champions,Champions T20 Cup 2024,4,2,4,1,150,7,120,162,5,120,28,29,5,Yes,,*,*,*,*,*,*
114,Bahria Town Champions,Champions T20 Cup 2024,6,2,4,3,126,2,87,123,10,116,,,,,,24,26,2,0,"1,4",
114,Bahria Town Champions,Champions T20 Cup 2024,8,1,4,5,194,5,120,159,10,118,57*,22,5,NO,,24,22,2,0,"3,4",
114,Bahria Town Champions,Champions T20 Cup 2024,12,1,4,2,187,7,120,189,7,120,12,7,7,Yes,,24,37,1,0,5,
114,Bahria Town Champions,Champions T20 Cup 2024,14,2,4,1,169,7,114,168,10,120,10,10,6,Yes,,24,30,2,0,"3,4",
114,Bahria Town Champions,Champions T20 Cup 2024,16,1,4,3,160,10,116,152,6,120,13,11,6,Yes,,24,31,1,0,3,
114,Bahria Town Champions,Champions T20 Cup 2024,18,2,4,5,72,3,54,71,10,96,4*,1,5,NO,,18,8,1,0,10,
114,Bahria Town Champions,Champions T20 Cup 2024,21,2,4,2,151,9,120,180,6,120,8,7,7,Yes,,6,1,0,0,0,
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,1,1,4,2,150,7,120,154,6,114,11,6,8,Yes,,24,27,2,1,"4,6",
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,4,2,4,1,150,7,120,162,5,120,8,4,8,Yes,,24,48,0,0,0,
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,6,2,4,3,126,2,87,123,10,116,,,,,,20,20,4,0,"3,6,7,9",
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,8,1,4,5,194,5,120,159,10,118,,,,,,24,35,2,0,"1,8",
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,12,1,4,2,187,7,120,189,7,120,7,5,8,Yes,,24,42,4,0,"3,4,6,8",
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,14,2,4,1,169,7,114,168,10,120,13,6,8,Yes,,24,35,2,0,"2,6",
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,16,1,4,3,160,10,116,152,6,120,1,2,7,Yes,,18,25,0,0,0,
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,18,2,4,5,72,3,54,71,10,96,,,,,,12,10,0,0,0,
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,21,2,4,2,151,9,120,180,6,120,4,8,9,Yes,,24,52,1,0,1,
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,10,2,3rd in Group,4th in Group,154,6,103,149,10,120,19*,6,8,NO,,18,31,2,0,"5,10",
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,17,1,3rd in Group,Quarterfinalist,107,10,109,110,3,86,7,11,7,Yes,,12,15,1,0,1,
115,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,26,2,3rd in Group,Semifinalist,93,10,104,167,7,120,14,10,8,Yes,,24,37,0,0,0,
116,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,18,2,4,5,72,3,54,71,10,96,,,,,,24,18,5,1,"1,2,7,8,9",
116,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,21,2,4,2,151,9,120,180,6,120,10*,9,11,No,,24,29,3,0,"2,3,4",
116,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,10,2,3rd in Group,4th in Group,154,6,103,149,10,120,,,,,,12,20,0,0,0,
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,6,2,4,3,126,2,87,123,10,116,,,,,,*,*,*,*,*,
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,8,1,4,5,194,5,120,159,10,118,,,,,,18,28,1,0,5,
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,14,2,4,1,169,7,114,168,10,120,6*,3,9,No,,6,13,0,0,0,
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,16,1,4,3,160,10,116,152,6,120,0,1,9,Yes,,18,19,3,0,"1,5,7",
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,18,2,4,5,72,3,54,71,10,96,0,3,3,Yes,,*,*,*,*,*,
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,14,2,2nd in Group,4th in Group,168,5,110,164,8,120,39,26,5,yes,,24,10,3,0,"4,5,6",
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,26,1,2nd in Group,3rd in Group,167,7,120,93,10,104,3,5,6,Yes,,6,7,2,0,"8,9",
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,34,1,Semifinalist,Quarterfinalist,155,9,120,148,8,120,4,4,4,Yes,,18,19,0,0,0,
118,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,38,2,Semifinalist,Finalist,161,7,120,166,4,120,8,5,7,Yes,,*,*,*,*,*,*
119,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,1,1,4,2,150,7,120,154,6,114,,,,,,24,35,0,0,0,
119,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,4,2,4,1,150,7,120,162,5,120,,,,,,24,26,1,0,3,
119,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,12,1,2ndin Group,1st in Group,147,8,120,148,7,117,2*,3,9,No,,6,14,0,0,0,
119,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,14,2,2ndin Group,4th in Group,168,5,110,164,8,120,,,,,,24,23,1,0,3,
119,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,26,1,2nd in Group,3rd in Group,167,7,120,93,10,104,0*,0,9,No,,24,12,1,0,5,
119,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,34,1,Semifinalist,Quarterfinalist,155,9,120,148,8,120,1,3,9,Yes,,24,42,2,0,"4,5",
119,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,38,2,Semifinalist,Finalist,161,7,120,166,4,120,4*,3,9,No,,18,28,0,0,0,
120,Bahria Town Champions,Champions T20 Cup 2024,1,1,4,2,150,7,120,154,6,114,8,10,7,Yes,,18,29,1,0,2,
120,Bahria Town Champions,Champions T20 Cup 2024,4,2,4,1,150,7,120,162,5,120,27*,24,7,No,,24,18,1,0,1,
120,Bahria Town Champions,Champions T20 Cup 2024,6,2,4,3,126,2,87,123,10,116,,,,,,18,12,0,0,0,
120,Bahria Town Champions,Champions T20 Cup 2024,8,1,4,5,194,5,120,159,10,118,4,6,6,Yes,,12,24,0,0,0,
120,Bahria Town Champions,Champions T20 Cup 2024,12,1,4,2,187,7,120,189,7,120,39*,27,5,No,,12,20,1,0,1,
120,Bahria Town Champions,Champions T20 Cup 2024,14,2,4,1,169,7,114,168,10,120,0,1,5,Yes,,18,20,0,0,0,
120,Bahria Town Champions,Champions T20 Cup 2024,16,1,4,3,160,10,116,152,6,120,2,3,5,Yes,,12,13,0,0,0,
120,Bahria Town Champions,Champions T20 Cup 2024,18,2,4,5,72,3,54,71,10,96,*,*,*,*,*,*,*,*,*,*,*
120,Bahria Town Champions,Champions T20 Cup 2024,21,2,4,2,151,9,120,180,6,120,0,1,8,Yes,,12,2,0,1,0,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,1,1,4,2,150,7,120,154,6,114,9,10,5,Yes,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,14,2,4,1,169,7,114,168,10,120,21,18,4,Yes,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,16,1,4,3,160,10,116,152,6,120,1,3,8,Yes,,12,9,1,0,1,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,18,2,4,5,72,3,54,71,10,96,28*,19,4,NO,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,21,2,4,2,151,9,120,180,6,120,44,28,4,Yes,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,1,1,1st in Group,3rd in Group,159,6,120,73,5,79,9,13,5,Yes,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,8,2,1st in Group,5th in Group,135,4,105,134,7,120,11,16,4,Yes,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,15,1,1st in Group,Winner,171,5,120,134,10,113,23,17,5,Yes,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,30,1,1st in Group,4th in Group,182,5,120,165,5,120,30*,21,4,No,,,,,,,
121,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,34,2,Quaterfinalist,Semifinalist,148,8,120,155,9,120,36,30,4,Yes,,,,,,,
122,Bahria Town Champions,National T20 Cup 2024,18,2,4,5,72,3,54,71,10,96,34,30,1,Yes,,,,,,,
122,Bahria Town Champions,National T20 Cup 2024,21,2,4,2,151,9,120,180,6,120,2,4,3,Yes,,,,,,,
123,Bahria Town Champions,National T20 2024,4,2,3rd in Group,5th in Group,142,0,84,141,7,120,,,,,,24,19,1,1,7,
123,Bahria Town Champions,National T20 2024,10,2,3rd in Group,4th in Group,140,3,100,138,9,120,,,,,,24,19,4,0,"5,6,7,9",
123,Bahria Town Champions,National T20 2024,23,1,3rd in Group,Runner Up,183,3,120,167,9,120,,,,,,24,39,0,0,0,
123,Bahria Town Champions,National T20 2024,29,2,3rd in Group,Quarterfinalist,138,9,120,146,9,120,3,6,8,Yes,,24,23,0,0,0,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,1,1,4,2,150,7,120,154,6,114,16,15,4,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,4,2,4,1,150,7,120,162,5,120,3,4,4,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,6,2,4,3,126,2,87,123,10,116,,,,,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,8,1,4,5,194,5,120,159,10,118,,,,,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,12,1,4,2,187,7,120,189,7,120,22,17,3,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,14,2,4,1,169,7,114,168,10,120,26*,12,7,No,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,16,1,4,3,160,10,116,152,6,120,6,11,3,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,18,2,4,5,72,3,54,71,10,96,,,,,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,21,2,4,2,151,9,120,180,6,120,12,13,5,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,1,2,3rd in Group,1st in Group,73,5,13.1,159,6,120,1,2,4,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,16,1,3rd in Group,5th in Group,184,7,120,116,6,120,58,43,3,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,19,1,3rd in Group,4th in Group,166,4,120,130,10,117,15,25,3,Yes,,,,,,,
124,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,31,1,3rd in Group,Winner,118,9,120,119,3,103,39,32,3,Yes,,,,,,,
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,1,1,4,2,150,7,120,154,6,114,10*,9,9,No,,24,37,0,0,0,
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,4,2,4,1,150,7,120,162,5,120,1*,1,9,No,,24,31,2,0,"4,6",
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,6,2,4,3,126,2,87,123,10,116,,,,,,24,32,2,0,"8,10",
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,8,1,4,5,194,5,120,159,10,118,,,,,,24,23,4,0,"2,6,7,9",
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,12,1,4,2,187,7,120,189,7,120,,,,,,24,38,0,1,0,
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,14,2,4,1,169,7,114,168,10,120,,,,,,24,32,3,0,"1,5,8",
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,16,1,4,3,160,10,116,152,6,120,4,4,10,Yes,,24,31,1,0,2,
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,18,2,4,5,72,3,54,71,10,96,,,,,,24,14,4,1,"3,4,5,6",
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,21,2,4,2,151,9,120,180,6,120,26*,17,10,No,,24,51,0,0,0,
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,1,2,3rd in Group,1st in Group,73,5,13.1,159,6,120,,,,,,24,43,2,0,"2,3",
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,16,1,3rd in Group,5th in Group,184,7,120,116,6,120,13*,3,9,NO,,18,23,0,0,0,
125,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan nan nan nan nan National T20 2024,19,1,3rd in Group,4th in Group,166,4,120,130,10,117,,,,,,24,41,0,0,0,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,6,2,4,3,126,2,87,123,10,116,28*,17,3,No,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,8,1,4,5,194,5,120,159,10,118,10,8,3,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,12,1,4,2,187,7,120,189,7,120,16,13,4,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,14,2,4,1,169,7,114,168,10,120,6,5,3,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,16,1,4,3,160,10,116,152,6,120,16,23,4,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,5,2,2nd in Group,3rd in Group,105,3,79,104,10,111,19,18,2,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,18,1,2nd in Group,4th in Group,127,10,117,131,3,83,31,20,2,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,21,2,2nd in Group,1st in Group,135,2,98,134,10,118,0,1,2,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,33,2,Semifinalist,1st in Group,131,4,107,130,5,120,28,33,2,Yes,,,,,,,
126,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,37,2,Semifinalist,Runner Up,187,8,120,243,3,120,53,43,1,Yes,,,,,,,
127,Bahria Town Champions,National T20 2024,5,2,2nd in Group,3rd in Group,105,3,79,104,10,111,16,12,1,Yes,,,,,,,
127,Bahria Town Champions,National T20 2024,18,1,2nd in Group,4th in Group,127,10,117,131,3,83,29,32,1,Yes,,,,,,,
127,Bahria Town Champions,National T20 2024,21,2,2nd in Group,1st in Group,135,2,98,134,10,118,1,8,1,Yes,,,,,,,
127,Bahria Town Champions,National T20 2024,33,2,Semifinalist,1st in Group,131,4,107,130,5,120,9,8,1,Yes,,,,,,,
127,Bahria Town Champions,National T20 2024,37,2,Semifinalist,Runner Up,187,8,120,243,3,120,37,22,2,Yes,,,,,,,
128,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,18,2,4,5,72,3,54,71,10,96,,,,,,18,20,0,0,0,
128,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,21,2,4,2,151,9,120,180,6,120,4,9,6,Yes,,24,36,2,0,"5,6",
128,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,5,2,2nd in Group,3rd in Group,105,3,79,104,10,111,,,,,,24,21,3,0,"7,8,9",
128,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,18,1,2nd in Group,4th in Group,127,10,117,131,3,83,19,10,5,Yes,,6,8,0,0,0,
128,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,21,2,2nd in Group,1st in Group,135,2,98,134,10,118,,,,,,22,22,2,0,"2,10",
128,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,33,2,Semifinalist,1st in Group,131,4,107,130,5,120,,,,,,24,41,0,0,0,
128,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,37,2,Semifinalist,Runner Up,187,8,120,243,3,120,32*,17,9,NO,,24,56,1,0,1,
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,1,1,4,2,150,7,120,154,6,114,40*,34,6,No,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,4,2,4,1,150,7,120,162,5,120,3,3,6,Yes,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,6,2,4,3,126,2,87,123,10,116,4*,1,4,No,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,8,1,4,5,194,5,120,159,10,118,2,2,4,Yes,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,12,1,4,2,187,7,120,189,7,120,10,12,6,Yes,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,7,1,1st in Group,4th in Group,199,4,120,137,8,120,27,25,3,Yes,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,15,1,1st in Group,3rd in Group,207,3,120,183,10,116,87*,55,3,NO,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,21,1,1st in Group,2nd in Group,134,10,118,135,2,99,9,8,3,Yes,*,*,*,*,*,*,*
129,Bahria Town Champions,Champions T20 Cup 2024-25 nan nan nan nan National T20 2024,35,1,1st in Group,Runner Up,138,7,120,140,7,116,4,9,3,Yes,*,*,*,*,*,*,*
131,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,12,1,4,2,187,7,120,189,7,120,5*,6,9,NO,,12,19,0,0,0,
131,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,9,1,4th Group Stage,3rd Group Stage,138,9,120,140,3,100,2,3,5,Yes,,22,32,1,0,2,
132,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,1,1,4,2,150,7,120,154,6,114,4,11,1,Yes,,,,,,,
132,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,4,2,4,1,150,7,120,162,5,120,0,3,1,Yes,,,,,,,
132,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,5,1,3rd in Group,2nd in Group,104,10,111,105,3,79,2,9,3,Yes,*,*,*,*,*,*,*
132,Bahria Town Champions,Champions T20 Cup 2024-25 nan National T20 2024,24,1,3rd in Group,3rd in Group,218,3,120,127,10,104,99*,58,2,NO,*,*,*,*,*,*,*
133,Bahria Town Champions,Champions T20 Cup 2024,4,2,4,1,150,7,120,162,5,120,,,,,,24,38,0,0,0,
133,Bahria Town Champions,Champions T20 Cup 2024,6,2,4,3,126,2,87,123,10,116,,,,,,18,21,1,0,2,
133,Bahria Town Champions,Champions T20 Cup 2024,8,1,4,5,194,5,120,159,10,118,,,,,,16,27,1,0,11,
133,Bahria Town Champions,Champions T20 Cup 2024,12,1,4,2,187,7,120,189,7,120,,,,,,24,31,0,0,0,
133,Bahria Town Champions,Champions T20 Cup 2024,14,2,4,1,169,7,114,168,10,120,,,,,,24,31,0,0,0,
133,Bahria Town Champions,Champions T20 Cup 2024,16,1,4,3,160,10,116,152,6,120,0*,0,11,NO,,12,22,0,0,0,
134,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,1,1,4,2,150,7,120,154,6,114,,,,,,24,21,3,0,"1,3,7",
134,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,3,1,1st in Group,Runner Up,181,3,120,182,2,112,,,,,,18,27,0,0,0,
134,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,12,1,1st in Group,5th in Group,215,4,120,81,10,113,,,,,,12,2,2,0,"5,6",
134,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,28,2,1st in Group,4th in Group,88,0,53,86,8,120,,,,,,24,28,1,1,4,
134,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,30,1,1st in Group,3rd in Group,146,9,120,138,9,120,4*,6,11,NO,,24,27,3,0,"3,8",
134,Bahria Town Champions,Champions T20 Cup 2024-25 National T20 2024,33,1,1st in Group,Samifinalist,130,5,120,131,4,107,,,,,,12,14,1,0,1,
135,Bahria Town Champions,National T20 2024,3,1,1st in Group,Runner Up,181,3,120,182,2,112,,,,,,18,28,0,0,0,
135,Bahria Town Champions,National T20 2024,12,1,1st in Group,5th in Group,215,4,120,81,10,113,,,,,,12,6,1,0,8,
135,Bahria Town Champions,National T20 2024,28,2,1st in Group,4th in Group,88,0,53,86,8,120,,,,,,24,17,2,1,"2,9",
135,Bahria Town Champions,National T20 2024,30,1,1st in Group,3rd in Group,146,9,120,138,9,120,3,6,8,Yes,,24,30,1,0,10,
135,Bahria Town Champions,National T20 2024,33,1,1st in Group,Samifinalist,130,5,120,131,4,107,,,,,,11,23,0,0,0,
136,Bahria Town Champions,National T20 2024,11,2,Quarterfinalist,Samifinalist,148,7,117,147,8,120,57,41,3,Yes,,,,,,,
136,Bahria Town Champions,National T20 2024,17,2,Quarterfinalist,3rd in Group,110,3,86,107,10,109,15,14,3,Yes,,,,,,,
