Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,5
50,Muhammad Akhlaq,National T-20 2025,3,1,1,2,181,3,120,182,2,112,15,15,3,yes,no,,,,,,
50,Muhammad Akhlaq,National T-20 2025,12,1,1,5,215,4,120,81,10,107,35,26,3,yes,no,,,,,,
50,Muhammad Akhlaq,National T-20 2025,28,2,1,4,88,0,71,86,7,120,,,,,no,,,,,,
50,Muhammad Akhlaq,National T-20 2025,30,1,1,3,146,8,120,138,9,120,5,7,3,yes,no,,,,,,
50,Muhammad Akhlaq,National T-20 2025,33,1,1,2,130,5,120,131,4,107,59,49,3,yes,no,,,,,,
50,Muhammad Akhlaq,QAT 2025,23,2,Triangular3,2,240,10,390,167,10,286,1,3,6,yes,No,,,,,No,
50,Muhammad Akhlaq,QAT 2025,23,4,Triangular3,2,113,5,152,155,10,296,42,32,6,yes,No,,,,,No,
50,Muhammad Akhlaq,QAT 2025,35,2,Triangular3,3,227,10,312,174,10,322,1,4,7,yes,No,,,,,No,
50,Muhammad Akhlaq,QAT 2025,35,4,Triangular3,3,80,3,97,131,10,204,27*,34,5,No,No,,,,,No,
50,Muhammad Akhlaq,QAT 2025,40,2,Triangular3,6,338,10,423,202,10,348,2,8,5,yes,No,,,,,No,
50,Muhammad Akhlaq,QAT 2025,40,4,Triangular3,6,126,2,95,258,10,286,,,,,No,,,,,No,
50,Muhammad Akhlaq,QAT 2025,48,2,Triangular 3,Triangular 1,639,10,919,465,10,717,19,21,5,yes,No,,,,,No,
50,Muhammad Akhlaq,QAT 2025,48,4,Triangular 3,Triangular 1,,,,260,6,402,,,,,No,,,,,No,
50,Muhammad Akhlaq,Champions one day cup 2024,3,2,5,2,278,10,282,328,10,298,16,22,3,yes,No,,,,,No,
50,Muhammad Akhlaq,Champions one day cup 2024,6,2,5,1,192,10,263,284,9,300,1,2,3,yes,No,,,,,No,
50,Muhammad Akhlaq,Champions one day cup 2024,10,1,5,4,326,10,297,310,8,300,52,50,3,yes,No,,,,,No,
50,Muhammad Akhlaq,Champions T20 cup 2024,5,1,5,2,128,9,120,132,8,113,40,33,3,yes,No,,,,,No,
50,Muhammad Akhlaq,Champions T20 cup 2024,8,2,5,3,159,10,118,194,5,120,0,3,3,yes,No,,,,,No,
50,Muhammad Akhlaq,Champions T20 cup 2024,9,2,5,1,185,9,120,190,4,120,10,7,6,yes,No,,,,,No,
50,Muhammad Akhlaq,Champions T20 cup 2024,13,1,5,4,106,9,120,109,4,90,19,21,6,yes,No,,,,,No,
50,Muhammad Akhlaq,Cup  2024,2,2,1,3,239,2,231,238,10,300,45,41,2,Yes,,,,,,,
50,Muhammad Akhlaq,Cup  2024,6,2,1,4,246,6,228,312,4,300,116,101,2,Yes,,,,,,,
50,Muhammad Akhlaq,Cup  2024,11,1,1,2,379,4,300,344,8,282,0,2,2,Yes,,,,,,,
50,Muhammad Akhlaq,Cup  2024,17,2,1,2,259,10,273,333,6,300,2,5,2,Yes,,,,,,,
50,Muhammad Akhlaq,Trophy  2024,3,1,5,6,268,10,501,151,10,300,13,24,2,yes,No,,,,,,
50,Muhammad Akhlaq,Trophy  2024,3,3,5,6,313,7,466,140,10,243,125,181,2,yes,No,,,,,,
51,Umar Amin,QAT 2025,9,2,R3,R5,529,10,715,256,10,371,169,228,4,yes,No,,,,,,
51,Umar Amin,QAT 2025,9,4,R3,R5,72,4,84,493,10,742,17*,27,4,No,No,,,,,,
51,Umar Amin,QAT 2025,12,2,3,6,375,10,533,82,10,199,96,157,4,yes,No,,,,,,
51,Umar Amin,QAT 2025,12,,3,6,,,,149,10,277,,,,,No,,,,,,
51,Umar Amin,QAT 2025,24,2,3,4,198,10,243,145,10,228,23,27,4,yes,No,,,,,,
51,Umar Amin,QAT 2025,24,4,3,4,26,1,19,74,10,97,,,,,No,,,,,,
51,Umar Amin,QAT 2025,28,2,3,2,324,10,519,233,10,354,46,81,4,yes,No,,,,,,
51,Umar Amin,QAT 2025,28,4,3,2,198,6,252,392,7,673,9,11,6,yes,No,30,0,10,2,0,
51,Umar Amin,QAT 2025,42,3,3,Triangular 2,348,10,529,393,10,614,51,94,4,yes,No,,,,,,
51,Umar Amin,QAT 2025,42,1,3,Triangular 2,214,10,387,195,10,318,65,129,5,yes,No,,,,,,
51,Umar Amin,Champions one day cup 2024,7,2,5,3,97,10,150,271,7,300,10,21,3,yes,No,,,,,,
51,Umar Amin,Champions one day cup 2024,10,1,5,4,326,10,297,310,8,300,75,81,4,yes,No,,,,,,
51,Umar Amin,Champions T20 cup 2024,3,1,5,4,160,8,120,161,2,96,0,5,4,yes,No,,,,,,
51,Umar Amin,Champions T20 cup 2024,5,1,5,2,128,9,120,132,8,113,11,10,4,yes,No,,,,,,
51,Umar Amin,Champions T20 cup 2024,8,2,5,3,159,10,118,194,5,120,25,19,4,yes,No,,,,,,
51,Umar Amin,Champions T20 cup 2024,9,2,5,1,185,9,120,190,4,120,5,8,5,yes,No,,,,,,
51,Umar Amin,Champions T20 cup 2024,13,1,5,4,106,9,120,109,4,90,4,4,4,yes,No,,,,,,
51,Umar Amin,Cup 2024,3,2,2,4,113,1,69,111,10,228,,,,,No,,,,,,
51,Umar Amin,Cup 2024,10,2,2,1,344,8,282,379,4,300,182,141,3,No,No,,,,,,
51,Umar Amin,Cup 2024,13,2,2,3,276,8,251,275,9,252,24,28,3,Yes,No,,,,,,
51,Umar Amin,Cup 2024,18,1,2,1,342,9,300,271,10,257,25,18,3,Yes,No,,,,,,
51,Umar Amin,Cup 2024,19,2,2,2,169,3,262,165,10,225,40,70,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,4,2,2,4,172,10,325,171,10,372,0,7,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,4,4,2,4,240,10,534,369,10,666,0,1,2,yes,No,,,,,,
51,Umar Amin,Trophy 2024,6,2,2,1,414,9,589,93,10,259,101,137,4,yes,No,,,,,,
51,Umar Amin,Trophy 2024,6,,2,1,,,,215,10,405,,,,,No,18,0,6,1,0,
51,Umar Amin,Trophy 2024,9,2,2,7,300,10,459,242,10,440,51,84,4,yes,No,,,,,,
51,Umar Amin,Trophy 2024,9,4,2,7,85,3,89,139,10,315,5*,11,4,No,No,,,,,,
51,Umar Amin,Trophy 2024,15,2,2,5,347,10,617,250,10,473,136,241,4,yes,No,,,,,,
51,Umar Amin,Trophy 2024,15,4,2,5,148,9,247,241,10,448,26,49,7,yes,No,,,,,,
51,Umar Amin,Trophy 2024,19,2,2,8,155,10,278,126,10,240,40,81,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,19,4,2,8,295,6,599,321,10,519,4,15,3,yes,No,37,0,4,3,0,
51,Umar Amin,Trophy 2024,23,1,2,9,415,10,670,275,10,493,4,19,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,23,3,2,9,221,3,246,197,10,295,43,63,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,30,1,2,3,233,10,331,204,10,294,51,71,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,30,3,2,3,123,10,148,153,5,195,31,42,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,35,1,2,6,119,10,194,150,10,292,18,41,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,35,3,2,6,568,9,918,384,3,652,61,89,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,37,1,2,1,205,10,324,317,10,536,6,26,3,yes,No,,,,,,
51,Umar Amin,Trophy 2024,37,3,2,1,264,10,458,154,7,241,9,46,3,yes,No,,,,,,
52,Saud Shakeel Champions one,National T-20 2025,1,1,1,3,159,6,120,73,5,79,76,50,Opner,yes,No,18,0,19,0,0,
52,Saud Shakeel Champions one,National T-20 2025,8,2,1,5,135,4,105,132,7,120,11,8,Opner,yes,No,18,0,9,0,0,
52,Saud Shakeel Champions one,National T-20 2025,15,1,1,2,171,5,120,134,10,113,73,52,Opner,yes,No,18,1,18,0,4,
52,Saud Shakeel Champions one,National T-20 2025,29,1,1,4,182,5,120,165,5,120,5,7,6,yes,No,,,,,,
52,Saud Shakeel Champions one,National T-20 2025,34,2,2,2,148,8,120,155,9,120,0,3,Opner,yes,No,24,2,26,0,"5,8",
52,Saud Shakeel Champions one,QAT 2025,24,1,4,3,145,10,228,198,10,243,10,11,5,yes,No,,,,,,
52,Saud Shakeel Champions one,QAT 2025,24,3,4,3,74,10,97,26,1,19,17,14,5,yes,No,1,0,6,0,0,
52,Saud Shakeel Champions one,QAT 2025,33,1,4,6,356,10,449,288,10,519,120,104,5,yes,No,,,,,,
52,Saud Shakeel Champions one,QAT 2025,33,3,4,6,159,8,234,112,5,222,4,8,5,yes,No,,,,,,
52,Saud Shakeel Champions one,QAT 2025,45,2,4,2,214,10,382,248,10,435,0,1,5,yes,No,6,0,4,0,0,
52,Saud Shakeel Champions one,QAT 2025,45,4,4,2,102,10,153,266,9,229,17,18,5,yes,No,12,0,17,0,0,
52,Saud Shakeel Champions one,Champions one day cup 2024,3,2,5,2,278,10,282,328,10,298,24,27,4,yes,No,,,,,,
52,Saud Shakeel Champions one,Champions one day cup 2024,6,2,5,1,192,10,263,284,9,300,41,56,4,yes,No,,,,,,
52,Saud Shakeel Champions one,Champions one day cup 2024,7,2,5,3,97,10,150,271,7,300,12,10,4,yes,No,18,1,14,0,2,
52,Saud Shakeel Champions one,Champions one day cup 2024,10,1,5,4,326,10,297,310,8,300,23,23,5,yes,No,24,2,24,0,"2,3",
52,Saud Shakeel Champions one,Trophy 2024,37,1,2,1,205,10,324,317,10,536,0,Time Out,,,No,,,,,,
52,Saud Shakeel Champions one,Trophy 2024,37,3,2,1,264,10,458,154,7,241,45,82,5,yes,NO,,,,,,
53,Sarfaraz Ahmed Champions one,Champions one day cup 2024,7,2,5,3,97,10,150,271,7,300,5,15,5,yes,No,,,,,No,
54,Qasim Akram,National T-20 2025,6,2,2,4,98,1,58,97,10,110,,,,,yes,24,3,6,0,"2,4,6",
54,Qasim Akram,National T-20 2025,15,2,2,1,134,10,113,171,5,120,36,28,5,yes,yes,24,1,32,0,3,
54,Qasim Akram,National T-20 2025,23,2,2,5,102,2,84,100,8,120,,,,,yes,24,0,9,0,0,
54,Qasim Akram,National T-20 2025,31,2,2,3,119,3,103,118,9,120,,,,,yes,13,0,17,0,0,
54,Qasim Akram,National T-20 2025,36,1,2,1,184,10,120,151,10,113,10,6,4,yes,yes,,,,,,
54,Qasim Akram,National T-20 2025,38,1,2,2,166,4,120,161,7,120,14*,12,6,No,yes,24,1,23,0,1,
54,Qasim Akram,National T-20 2025,39,2,1,2,111,1,96,110,9,120,,,,,yes,6,1,2,0,4,
54,Qasim Akram,QAT 2025,16,2,Triangular 3,4,224,10,457,220,10,445,8,9,5,yes,yes,36,0,36,0,0,
54,Qasim Akram,QAT 2025,16,4,Triangular 4,4,206,6,422,209,10,480,16,27,6,yes,yes,156,4,46,5,"4,6,7,9",
54,Qasim Akram,QAT 2025,26,2,Triangular 5,5,150,10,358,101,10,274,42,95,5,yes,yes,,,,,,
54,Qasim Akram,QAT 2025,26,4,Triangular 6,5,76,2,44,122,10,325,23*,15,4,No,yes,,,,,,
54,Qasim Akram,QAT 2025,30,1,Triangular 7,Triangular 1,439,7,607,263,10,486,101*,123,5,No,yes,,,,,,
54,Qasim Akram,QAT 2025,30,,Triangular 8,Triangular 1,,,,185,4,366,,,,,,102,1,50,7,5,
54,Qasim Akram,QAT 2025,44,1,Triangular 9,2,287,10,386,233,10,342,109,97,5,yes,yes,42,2,48,1,"6,10",
54,Qasim Akram,QAT 2025,44,3,Triangular 10,2,120,10,190,178,4,278,4,15,5,yes,yes,56,0,43,2,0,
54,Qasim Akram,Champions one day cup 2024,3,2,5,2,278,10,282,328,10,298,65,62,5,yes,yes,18,0,18,0,0,
54,Qasim Akram,Champions one day cup 2024,6,2,5,1,192,10,263,284,9,300,13,22,5,yes,yes,19,0,16,0,0,
54,Qasim Akram,Champions one day cup 2024,7,2,5,3,97,10,150,271,7,300,4,2,6,yes,yes,54,1,42,0,4,
54,Qasim Akram,Champions one day cup 2024,10,1,5,4,326,10,297,310,8,300,31,26,7,yes,yes,55,1,49,0,5,
54,Qasim Akram,Champions T20 cup 2024,5,1,5,2,128,9,120,132,8,113,14,9,5,yes,yes,18,2,11,0,"2,9",
54,Qasim Akram,Champions T20 cup 2024,8,2,5,3,159,10,118,194,5,120,5,6,5,yes,yes,24,3,21,0,"2,3,4",
54,Qasim Akram,Champions T20 cup 2024,9,2,5,1,185,9,120,190,4,120,37,24,4,yes,yes,12,0,29,0,0,
54,Qasim Akram,Champions T20 cup 2024,13,1,5,4,106,9,120,109,4,90,14,17,5,yes,yes,19,0,15,0,0,
54,Qasim Akram,Champions T20 cup 2024,15,1,5,2,139,8,120,140,2,85,31,24,5,yes,yes,12,0,17,0,0,
54,Qasim Akram,Champions T20 cup 2024,18,1,5,3,71,10,96,72,3,54,0,3,5,yes,yes,,,,,,
54,Qasim Akram,Champions T20 cup 2024,20,1,5,1,131,10,120,133,4,84,40,34,5,yes,yes,,,,,,
54,Qasim Akram,Cup 2024,1,1,2,4,306,8,300,273,3,270,3,5,6,Yes,yes,41,1,42,0,4,
54,Qasim Akram,Cup 2024,5,2,2,3,351,10,287,351,10,292,45,49,5,Yes,yes,26,2,32,0,"3,7",
54,Qasim Akram,Cup 2024,12,1,2,1,249,9,270,156,10,215,47,54,5,Yes,yes,18,3,9,1,"4,7,9",
54,Qasim Akram,Cup 2024,16,2,2,4,252,4,222,248,10,266,,,,,yes,30,1,35,0,5,
54,Qasim Akram,Trophy 2024,1,1,7,1,406,10,589,333,10,490,138,171,4,yes,yes,,,,,,
54,Qasim Akram,Trophy 2024,1,3,7,1,261,10,372,335,6,402,17,32,4,yes,yes,,,,,,
54,Qasim Akram,Trophy 2024,5,2,7,4,198,10,433,197,10,389,15,50,4,yes,yes,6,0,5,0,0,
54,Qasim Akram,Trophy 2024,5,4,7,4,180,3,268,178,10,364,58*,37,4,No,yes,12,1,6,2,9,
54,Qasim Akram,Trophy 2024,9,1,7,2,242,10,440,300,10,459,16,27,4,yes,yes,102,3,53,1,"7,8,9",
54,Qasim Akram,Trophy 2024,9,3,7,2,139,10,315,85,3,89,6,6,5,yes,yes,,,,,,
54,Qasim Akram,Trophy 2024,13,1,7,6,334,10,587,280,10,491,15,32,4,yes,yes,54,1,48,0,5,
54,Qasim Akram,Trophy 2024,13,3,7,6,152,10,290,207,6,318,4,14,4,yes,yes,72,1,44,0,4,
54,Qasim Akram,Trophy 2024,21,2,7,8,113,10,215,179,10,262,86,64,5,yes,yes,6,0,9,0,0,
54,Qasim Akram,Trophy 2024,21,4,7,8,198,10,354,292,10,457,4,3,5,yes,yes,42,0,41,0,0,
55,Asif Ali,National T-20 2025,7,1,1,4,199,4,120,137,8,120,60*,24,5,NO,yes,,,,,,
55,Asif Ali,National T-20 2025,14,1,1,3,207,3,120,183,10,116,12*,4,5,NO,yes,,,,,,
55,Asif Ali,National T-20 2025,21,1,1,2,134,10,118,135,2,99,16,10,6,yes,yes,,,,,,
55,Asif Ali,National T-20 2025,35,1,1,2,138,7,120,140,7,116,9,11,5,yes,yes,,,,,,
55,Asif Ali,Champions one day cup 2024,3,2,5,2,278,10,282,328,10,298,10,9,6,yes,yes,,,,,No,
55,Asif Ali,Champions one day cup 2024,6,2,5,1,192,10,263,284,9,300,50,43,6,yes,yes,,,,,No,
55,Asif Ali,Champions one day cup 2024,7,2,5,3,97,10,150,271,7,300,21,28,7,yes,yes,,,,,No,
55,Asif Ali,Champions one day cup 2024,10,1,5,4,326,10,297,310,8,300,7,10,6,yes,yes,,,,,No,
55,Asif Ali,Cup 2024,3,1,1,4,320,8,300,250,7,270,12,25,5,Yes,Yes,,,,,,
55,Asif Ali,Cup 2024,10,2,1,5,169,1,155,166,10,230,,,,,Yes,,,,,,
55,Asif Ali,Cup 2024,12,2,1,2,156,10,215,249,9,270,13,19,5,Yes,Yes,,,,,,
55,Asif Ali,Cup 2024,15,2,1,3,224,8,258,220,10,265,44,43,5,Yes,Yes,,,,,,
55,Asif Ali,Cup 2024,18,2,1,2,271,10,257,342,9,300,2,4,4,Yes,Yes,,,,,,
56,Faheem Ashraf,QAT 2025,1,2,R4,R1,91,10,186,274,10,544,8,11,6,yes,yes,103,0,46,2,0,
56,Faheem Ashraf,QAT 2025,1,3,R4,R1,301,10,518,122,5,147,52,110,8,yes,yes,22,0,17,0,0,
56,Faheem Ashraf,QAT 2025,36,2,4,6,196,10,204,91,10,244,20,28,8,yes,yes,32,2,12,2,"3,4",
56,Faheem Ashraf,QAT 2025,36,4,4,6,175,6,270,277,10,392,28*,21,8,No,yes,74,1,44,2,1,
56,Faheem Ashraf,QAT 2025,41,1,4,2,202,10,287,153,10,299,39,40,6,yes,yes,79,3,32,3,"5,6,9",
56,Faheem Ashraf,QAT 2025,41,3,4,2,346,10,445,148,10,245,21,38,6,yes,yes,36,1,24,0,4,
56,Faheem Ashraf,Champions one day cup 2024,3,2,5,2,278,10,282,328,10,298,41,35,7,yes,yes,65,1,51,1,5,
56,Faheem Ashraf,Champions one day cup 2024,6,2,5,1,192,10,263,284,9,300,15,28,7,yes,yes,48,4,50,0,"5,6,7,8",
56,Faheem Ashraf,Champions one day cup 2024,7,2,5,3,97,10,150,271,7,300,4,7,8,yes,yes,57,1,48,0,1,
56,Faheem Ashraf,Champions one day cup 2024,10,1,5,4,326,10,297,310,8,300,30,20,8,yes,yes,56,1,48,1,9,
56,Faheem Ashraf,Champions T20 cup 2024,5,1,5,2,128,9,120,132,8,113,1,2,7,yes,yes,19,1,9,0,6,
56,Faheem Ashraf,Champions T20 cup 2024,8,2,5,3,159,10,118,194,5,120,27,12,6,yes,yes,24,1,41,0,1,
56,Faheem Ashraf,Champions T20 cup 2024,9,2,5,1,185,9,120,190,4,120,25,12,7,yes,yes,26,1,34,0,2,
56,Faheem Ashraf,Champions T20 cup 2024,13,1,5,4,106,9,120,109,4,90,25,34,7,yes,yes,13,0,23,0,0,
56,Faheem Ashraf,Champions T20 cup 2024,15,1,5,2,139,8,120,140,2,85,20,12,6,yes,yes,12,0,17,0,0,
56,Faheem Ashraf,Champions T20 cup 2024,18,1,5,3,71,10,96,72,3,54,3,6,7,yes,yes,19,2,20,0,"2,3",
56,Faheem Ashraf,Champions T20 cup 2024,20,1,5,1,131,10,120,133,4,84,26,23,7,yes,yes,20,1,19,0,2,
56,Faheem Ashraf,Cup 2024,4,1,1,4,320,8,300,250,7,270,88,81,6,Yes,Yes,55,2,45,1,"2,5",
56,Faheem Ashraf,Cup 2024,11,2,1,5,169,1,155,166,10,230,,,,,,18,1,15,0,4,
56,Faheem Ashraf,Cup 2024,12,2,1,2,156,10,215,249,9,270,25,23,4,Yes,,37,1,47,0,4,
56,Faheem Ashraf,Cup 2024,15,2,1,3,224,8,258,220,10,265,85,66,6,Yes,,48,1,28,1,1,
56,Faheem Ashraf,Cup 2024,18,2,1,2,271,10,257,342,9,300,66,34,6,Yes,,38,1,57,0,6,
57,Abbas Afridi,Champions T20 cup 2024,15,1,5,2,139,8,120,140,2,85,0,1,7,yes,yes,13,0,25,0,0,
57,Abbas Afridi,Champions T20 cup 2024,18,1,5,3,71,10,96,72,3,54,0,1,8,yes,yes,19,1,28,0,1,
57,Abbas Afridi,Champions T20 cup 2024,20,1,5,1,131,10,120,133,4,84,21,11,8,yes,yes,26,1,39,0,4,
57,Abbas Afridi,Champions One Day cup 2024,3,2,5,2,278,10,282,328,10,298,6,9,8,yes,yes,60,2,68,0,"4,5",
57,Abbas Afridi,Champions One Day cup 2024,7,2,5,3,97,10,150,271,7,300,3*,18,9,No,yes,58,1,42,0,10,
57,Abbas Afridi,Champions One Day cup 2024,10,1,5,4,326,10,297,310,8,300,10,11,9,yes,yes,50,2,78,0,"4,7",
57,Abbas Afridi,Cup 2024,5,2,2,3,351,10,287,351,10,292,112,67,8,Yes,,50,0,63,0,0,
57,Abbas Afridi,Cup 2024,12,1,2,1,249,9,270,156,10,215,4,2,8,Yes,,49,2,31,0,"2,6",
57,Abbas Afridi,Cup 2024,16,2,2,4,252,4,222,248,10,266,,,,,,48,1,33,0,2,
58,Sufiyan Muqeem Champions One,Champions One day cup 2024,6,2,5,1,192,10,263,284,9,300,17,10,11,No,No,61,0,50,0,0,
58,Sufiyan Muqeem Champions One,Champions One day cup 2024,7,2,5,3,97,10,150,271,7,300,1,4,10,yes,No,62,1,53,0,0,
58,Sufiyan Muqeem Champions One,Champions One day cup 2024,10,1,5,4,326,10,297,310,8,300,10*,12,11,No,No,61,1,54,0,1,
59,Mir Hamza,National T-20 2025,29,1,1,4,182,5,120,165,5,120,,,,,No,24,2,31,6,"1,4",
59,Mir Hamza,National T-20 2025,34,2,2,2,148,8,120,155,9,120,3,3,9,No,No,18,1,22,0,1,
59,Mir Hamza,QAT 2025,47,1,Triangular 2,Triangular 3,332,10,494,217,10,339,1*,4,11,No,No,91,3,58,3,"2,3,9",
59,Mir Hamza,QAT 2025,47,3,Triangular 2,Triangular 3,141,10,240,131,10,141,8,22,10,yes,No,30,2,38,0,"3,5,",
59,Mir Hamza,Champions one day cup 2024,3,2,5,2,278,10,282,328,10,298,13*,10,11,No,No,62,2,50,1,"1,2",
59,Mir Hamza,Champions one day cup 2024,6,2,5,1,192,10,263,284,9,300,4,21,9,yes,No,61,2,26,2,"1,2",
59,Mir Hamza,Champions one day cup 2024,7,2,5,3,97,10,150,271,7,300,0,7,11,yes,No,60,1,55,0,7,
59,Mir Hamza,Champions one day cup 2024,10,1,5,4,326,10,297,310,8,300,5,11,10,yes,No,64,1,52,0,6,
59,Mir Hamza,Trophy 2024,8,1,3,9,379,10,476,293,10,485,0,1,10,yes,No,131,3,56,5,"5,9,11",
59,Mir Hamza,Trophy 2024,8,3,3,9,242,10,339,99,10,149,0,14,10,yes,No,31,1,3,2,1,
59,Mir Hamza,Trophy 2024,12,2,3,8,191,10,226,140,10,275,14,11,10,yes,No,54,0,23,4,0,
59,Mir Hamza,Trophy 2024,12,4,3,8,103,0,82,152,10,282,,,,,No,54,2,28,3,"3,4",
59,Mir Hamza,Trophy 2024,25,2,3,7,435,10,702,270,10,503,25,10,11,yes,No,117,2,44,4,"3,7",
59,Mir Hamza,Trophy 2024,25,4,3,7,176,5,212,340,10,519,,,,,No,105,4,53,2,"2,8,9,11",
59,Mir Hamza,Trophy 2024,30,2,3,2,204,10,294,233,10,331,0,3,11,yes,No,66,2,42,1,"1,4",
59,Mir Hamza,Trophy 2024,30,4,3,2,153,5,195,123,10,148,,,,,No,58,6,41,1,"1,2,4,5,8,10",
59,Mir Hamza,Trophy 2024,36,1,3,5,286,10,486,132,10,168,7,16,11,No,No,61,2,29,1,"5,8",
59,Mir Hamza,Trophy 2024,36,3,3,5,270,10,348,145,10,241,3,12,11,No,NO,54,3,20,2,"1,3,4",
60,Sameen Gull,National T-20 2025,17,1,3,1,107,10,109,110,3,86,5,9,11,yes,No,12,0,17,0,0,
60,Sameen Gull,National T-20 2025,25,2,3,2,93,10,104,167,7,120,5,7,11,yes,No,26,2,31,0,"2,5",
60,Sameen Gull,QAT 2025,5,1,2,1,391,10,607,535,8,953,8,15,10,yes,No,215,4,125,5,"1,5,8,9",
60,Sameen Gull,QAT 2025,5,3,2,1,156,10,303,13,0,17,2*,10,10,No,No,,,,,,
60,Sameen Gull,QAT 2025,16,2,2,6,448,10,620,170,10,313,0,10,10,yes,No,85,2,74,2,"3,6",
60,Sameen Gull,QAT 2025,16,,2,6,,,,149,10,311,,,,,No,97,5,59,1,"1,2,5,7,10",
60,Sameen Gull,Champions one day cup 2024,6,2,5,1,192,10,263,284,9,300,5,17,8,yes,yes,61,1,76,0,3,
60,Sameen Gull,Champions T20 cup 2024,3,1,5,4,160,8,120,161,2,96,1,1,9,No,NO,18,0,30,0,0,
60,Sameen Gull,Champions T20 cup 2024,5,1,5,2,128,9,120,132,8,113,7,7,9,yes,No,18,3,23,0,"1,3,4",
60,Sameen Gull,Champions T20 cup 2024,8,2,5,3,159,10,118,194,5,120,0,1,9,yes,No,26,0,25,0,0,
60,Sameen Gull,Champions T20 cup 2024,9,2,5,1,185,9,120,190,4,120,0,1,8,yes,No,24,0,37,0,0,
60,Sameen Gull,Champions T20 cup 2024,13,1,5,4,106,9,120,109,4,90,4,8,9,yes,No,19,2,16,1,"1,3",
60,Sameen Gull,Champions T20 cup 2024,15,1,5,2,139,8,120,140,2,85,,,,,No,13,0,18,0,0,
60,Sameen Gull,Cup 2024,1,2,5,2,273,3,270,306,8,300,,,,,,49,0,41,0,0,
60,Sameen Gull,Cup 2024,1,1,5,4,252,9,300,254,8,296,32,30,9,No,,42,3,40,2,"2,4,8",
60,Sameen Gull,Cup 2024,14,1,5,3,178,10,232,182,5,199,0,1,8,Yes,,13,0,24,0,0,
60,Sameen Gull,Trophy 2024,16,2,3,4,145,10,235,80,10,205,0,5,8,yes,No,61,5,14,3,"3,6,7,8,9",
60,Sameen Gull,Trophy 2024,16,4,3,4,149,10,250,266,10,647,6,11,8,yes,No,134,3,57,6,"1,5,10",
60,Sameen Gull,Trophy 2024,24,1,3,6,406,10,583,499,10,826,5,13,11,yes,No,108,1,66,5,4,
60,Sameen Gull,Trophy 2024,24,3,3,6,288,10,608,31,1,54,1,4,10,yes,No,24,1,12,0,2,
60,Sameen Gull,Trophy 2024,25,2,3,7,435,10,702,270,10,503,19*,19,10,No,No,109,109,48,6,5,
60,Sameen Gull,Trophy 2024,25,4,3,7,176,5,212,340,10,519,,,,,No,86,0,42,1,0,
61,Usman Qadir Champions One,Champions One day cup 2024,3,2,5,2,278,10,282,328,10,298,6,6,10,yes,No,46,3,63,0,"8,9,10",
61,Usman Qadir Champions One,Champions One day cup 2024,6,2,5,1,192,10,263,284,9,300,10,19,10,yes,No,54,1,61,0,4,
62,Noman Ali Champions one,National T-20 2025,7,2,4,1,120,8,120,199,4,120,1,2,7,yes,NO,25,2,37,0,"3,4",
62,Noman Ali Champions one,National T-20 2025,18,2,4,2,131,3,89,127,10,117,,,,,No,26,0,25,0,0,
62,Noman Ali Champions one,National T-20 2025,22,2,4,3,127,10,104,218,3,120,14,10,8,yes,No,26,0,35,0,0,
62,Noman Ali Champions one,QAT 2025,35,1,5,2,93,10,129,194,10,372,5,7,7,yes,No,12,0,9,0,0,
62,Noman Ali Champions one,QAT 2025,35,3,5,2,99,10,187,,,,20,17,8,yes,No,,,,,,
62,Noman Ali Champions one,Champions one day cup 2024,3,2,5,2,278,10,282,328,10,298,1,3,9,yes,No,54,0,76,0,0,
62,Noman Ali Champions one,trophy 2024,24,1,3,6,406,10,583,499,10,826,49,84,8,yes,No,30,2,142,2,"4,8",
62,Noman Ali Champions one,trophy 2024,24,3,3,6,288,10,608,31,1,54,8,12,9,yes,No,,,,,,
62,Noman Ali Champions one,trophy 2024,30,2,3,2,204,10,294,233,10,331,1,8,9,yes,No,66,2,31,2,"3,7",
62,Noman Ali Champions one,trophy 2024,30,4,3,2,153,5,195,123,10,148,,,,,No,6,0,0,1,0,
62,Noman Ali Champions one,trophy 2024,36,1,3,5,286,10,486,132,10,168,0,5,8,yes,No,,,,,,
62,Noman Ali Champions one,trophy 2024,36,3,3,5,270,10,348,145,10,241,39,22,8,yes,No,48,0,31,2,0,
63,Mirza Tahir Baig,National T-20 2025,11,2,1,2,148,7,117,147,8,120,14,19,Opner,yes,No,,,,,,
